id,role,payment_status,trade_completed,joined_at,read_at,user_id,group_board_id
1625,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,186,271
1626,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,14,271
1627,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,81,271
1628,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,154,271
1629,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,43,271
1630,L,PAID,1,2025.6.13 22:00,,185,272
1631,P,UNPAID,0,2025.6.13 22:00,,147,272
1632,P,UNPAID,0,2025.6.13 22:00,,111,272
1633,P,UNPAID,0,2025.6.13 22:00,,152,272
1634,P,UNPAID,0,2025.6.13 22:00,,30,272
1635,P,UNPAID,0,2025.6.13 22:00,,102,272
1636,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,15,273
1637,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,157,273
1638,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,163,274
1639,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,105,274
1640,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,181,274
1641,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,153,275
1642,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,152,275
1643,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,162,275
1644,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,172,275
1645,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,190,275
1646,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,184,275
1647,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,166,275
1648,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,32,276
1649,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,178,276
1650,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,157,276
1651,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,170,276
1652,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,16,277
1653,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,179,277
1654,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,157,277
1655,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,105,277
1656,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,131,277
1657,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,188,277
1658,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,99,277
1659,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,121,277
1660,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,176,277
1661,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,130,277
1662,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,151,278
1663,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,81,278
1664,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,99,278
1665,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,195,278
1666,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,147,278
1667,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,19,279
1668,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,190,279
1669,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,146,279
1670,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,111,279
1671,L,PAID,1,2025.6.13 22:00,,153,280
1672,P,UNPAID,0,2025.6.13 22:00,,111,280
1673,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,132,281
1674,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,123,281
1675,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,146,281
1676,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,183,281
1677,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,125,281
1678,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,172,281
1679,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,113,281
1680,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,98,281
1681,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,135,281
1682,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,32,281
1683,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,156,281
1684,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,163,282
1685,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,117,282
1686,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,199,283
1687,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,147,283
1688,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,195,283
1689,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,99,283
1690,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,183,283
1691,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,172,283
1692,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,105,283
1693,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,18,283
1694,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,111,283
1695,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,81,283
1696,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,140,283
1697,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,175,283
1698,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,185,284
1699,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,172,284
1700,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,154,284
1701,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,131,284
1702,L,PAID,1,2025.6.13 22:00,,19,285
1703,P,UNPAID,0,2025.6.13 22:00,,111,285
1704,P,UNPAID,0,2025.6.13 22:00,,140,285
1705,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,19,286
1706,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,179,286
1707,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,105,286
1708,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,172,286
1709,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,123,286
1710,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,165,286
1711,L,PAID,1,2025.6.13 22:00,,161,287
1712,L,PAID,1,2025.6.13 22:00,,116,288
1713,P,UNPAID,0,2025.6.13 22:00,,123,288
1714,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,16,289
1715,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,111,289
1716,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,154,289
1717,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,81,289
1718,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,179,289
1719,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,195,289
1720,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,116,290
1721,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,165,290
1722,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,152,290
1723,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,140,290
1724,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,157,290
1725,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,84,290
1726,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,26,290
1727,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,29,290
1728,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,199,290
1729,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,132,290
1730,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,49,291
1731,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,172,291
1732,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,173,291
1733,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,31,291
1734,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,54,291
1735,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,13,292
1736,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,20,292
1737,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,102,292
1738,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,156,292
1739,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,10,292
1740,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,168,292
1741,L,PAID,1,2025.6.13 22:00,,109,293
1742,P,UNPAID,0,2025.6.13 22:00,,18,293
1743,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,165,293
1744,P,UNPAID,0,2025.6.13 22:00,,147,293
1745,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,179,293
1746,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,188,293
1747,P,UNPAID,0,2025.6.13 22:00,,111,293
1748,P,UNPAID,0,2025.6.13 22:00,,172,293
1749,L,PAID,1,2025.6.13 22:00,,163,294
1750,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,43,294
1751,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,131,294
1752,P,UNPAID,0,2025.6.13 22:00,,133,294
1753,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,175,294
1754,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,17,294
1755,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,123,294
1756,P,UNPAID,0,2025.6.13 22:00,,18,294
1757,P,UNPAID,0,2025.6.13 22:00,,165,294
1758,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,147,294
1759,L,PAID,1,2025.6.13 22:00,,153,295
1760,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,111,295
1761,P,UNPAID,0,2025.6.13 22:00,,140,295
1762,P,UNPAID,0,2025.6.13 22:00,,179,295
1763,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,105,295
1764,P,UNPAID,0,2025.6.13 22:00,,172,295
1765,P,UNPAID,0,2025.6.13 22:00,,123,295
1766,P,UNPAID,0,2025.6.13 22:00,,165,295
1767,P,UNPAID,0,2025.6.13 22:00,,18,295
1768,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,151,296
1769,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,147,296
1770,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,179,296
1771,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,188,296
1772,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,115,297
1773,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,111,297
1774,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,140,297
1775,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,172,297
1776,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,115,298
1777,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,123,298
1778,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,165,298
1779,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,18,298
1780,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,105,298
1781,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,138,299
1782,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,131,299
1783,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,175,299
1784,L,PAID,1,2025.6.13 22:00,,191,300
1785,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,17,300
1786,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,119,301
1787,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,123,301
1788,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,18,301
1789,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,165,301
1790,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,147,301
1791,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,13,302
1792,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,179,302
1793,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,105,302
1794,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,172,302
1795,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,131,302
1796,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,188,302
1797,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,99,302
1798,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,121,302
1799,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,176,302
1800,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,130,302
1801,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,152,302
1802,L,PAID,1,2025.6.13 22:00,,153,303
1803,P,UNPAID,0,2025.6.13 22:00,,136,303
1804,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,17,303
1805,P,UNPAID,0,2025.6.13 22:00,,195,303
1806,P,UNPAID,0,2025.6.13 22:00,,123,303
1807,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,18,303
1808,P,UNPAID,0,2025.6.13 22:00,,165,303
1809,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,149,304
1810,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,147,304
1811,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,179,304
1812,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,188,304
1813,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,111,304
1814,L,PAID,1,2025.6.13 22:00,,199,305
1815,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,172,305
1816,P,UNPAID,0,2025.6.13 22:00,,147,305
1817,L,PAID,1,2025.6.13 22:00,,149,306
1818,L,PAID,1,2025.6.13 22:00,,189,307
1819,P,UNPAID,0,2025.6.13 22:00,,123,307
1820,P,UNPAID,0,2025.6.13 22:00,,18,307
1821,P,UNPAID,0,2025.6.13 22:00,,165,307
1822,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,111,307
1823,P,UNPAID,0,2025.6.13 22:00,,140,307
1824,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,13,308
1825,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,179,308
1826,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,105,308
1827,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,172,308
1828,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,131,308
1829,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,188,308
1830,L,PAID,1,2025.6.13 22:00,,79,309
1831,P,UNPAID,0,2025.6.13 22:00,,99,309
1832,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,121,309
1833,P,UNPAID,0,2025.6.13 22:00,,176,309
1834,P,UNPAID,0,2025.6.13 22:00,,130,309
1835,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,138,310
1836,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,152,310
1837,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,123,310
1838,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,165,310
1839,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,18,310
1840,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,111,310
1841,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,81,310
1842,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,140,310
1843,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,175,310
1844,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,17,310
1845,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,64,310
1846,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,147,310
1847,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,116,311
1848,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,195,311
1849,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,147,311
1850,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,183,311
1851,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,172,311
1852,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,44,311
1853,L,PAID,1,2025.6.13 22:00,,49,312
1854,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,191,312
1855,L,PAID,1,2025.6.13 22:00,,115,313
1856,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,123,313
1857,P,UNPAID,0,2025.6.13 22:00,,92,313
1858,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,49,314
1859,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,154,314
1860,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,152,314
1861,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,147,314
1862,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,32,314
1863,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,188,314
1864,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,81,314
1865,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,105,314
1866,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,131,314
1867,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,172,314
1868,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,3,314
1869,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,24,314
1870,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,10,314
1871,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,32,315
1872,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,147,315
1873,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,109,315
1874,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,133,315
1875,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,188,315
1876,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,130,315
1877,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,174,315
1878,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,184,315
1879,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,154,315
1880,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,10,315
1881,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,165,315
1882,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,136,315
1883,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,17,315
1884,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,195,315
1885,L,PAID,1,2025.6.13 22:00,,191,316
1886,P,UNPAID,0,2025.6.13 22:00,,179,316
1887,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,4,316
1888,P,UNPAID,0,2025.6.13 22:00,,168,316
1889,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,16,317
1890,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,183,317
1891,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,106,317
1892,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,132,317
1893,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,98,317
1894,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,198,317
1895,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,18,317
1896,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,147,317
1897,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,5,317
1898,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,32,317
1899,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,19,317
1900,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,170,317
1901,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,138,317
1902,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,15,317
1903,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,178,317
1904,L,PAID,1,2025.6.13 22:00,,191,318
1905,P,UNPAID,0,2025.6.13 22:00,,30,318
1906,P,UNPAID,0,2025.6.13 22:00,,179,318
1907,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,174,318
1908,P,UNPAID,0,2025.6.13 22:00,,83,318
1909,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,4,318
1910,P,UNPAID,0,2025.6.13 22:00,,38,318
1911,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,61,318
1912,L,PAID,1,2025.6.13 22:00,,119,319
1913,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,18,319
1914,P,UNPAID,0,2025.6.13 22:00,,149,319
1915,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,62,319
1916,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,77,319
1917,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,174,319
1918,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,22,319
1919,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,189,320
1920,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,195,320
1921,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,172,320
1922,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,198,320
1923,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,165,320
1924,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,111,320
1925,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,15,320
1926,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,175,320
1927,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,81,320
1928,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,10,320
1929,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,68,320
1930,L,PAID,1,2025.6.13 22:00,,15,321
1931,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,179,321
1932,P,UNPAID,0,2025.6.13 22:00,,18,321
1933,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,16,322
1934,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,161,322
1935,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,131,322
1936,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,130,322
1937,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,56,322
1938,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,32,322
1939,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,43,322
1940,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,158,322
1941,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,99,322
1942,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,162,322
1943,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,84,323
1944,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,18,323
1945,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,165,323
1946,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,12,324
1947,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,119,324
1948,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,18,324
1949,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,172,324
1950,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,32,325
1951,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,18,325
1952,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,154,325
1953,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,195,325
1954,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,178,325
1955,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,136,325
1956,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,123,325
1957,P,UNPAID,0,2025.6.13 22:00,2025.6.13 23:00,13,325
1958,L,PAID,1,2025.6.13 22:00,,53,326
1959,P,UNPAID,0,2025.6.13 22:00,,88,326
1960,P,UNPAID,0,2025.6.13 22:00,,163,326
1961,P,UNPAID,0,2025.6.13 22:00,,4,326
1962,P,UNPAID,0,2025.6.13 22:00,,61,326
1963,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,75,327
1964,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,147,327
1965,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,192,327
1966,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,92,327
1967,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,43,327
1968,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,123,327
1969,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,146,327
1970,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,111,327
1971,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,50,327
1972,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,131,327
1973,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,24,327
1974,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,199,327
1975,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,121,327
1976,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,165,327
1977,L,PAID,1,2025.6.13 22:00,,91,328
1978,P,UNPAID,0,2025.6.13 22:00,,191,328
1979,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,133,328
1980,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,123,328
1981,P,UNPAID,0,2025.6.13 22:00,,111,328
1982,P,UNPAID,0,2025.6.13 22:00,,152,328
1983,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,121,329
1984,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,172,329
1985,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,43,329
1986,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,178,329
1987,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,152,329
1988,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,119,329
1989,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,77,329
1990,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,81,329
1991,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,68,329
1992,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,198,329
1993,P,PAID,0,2025.6.13 22:00,2025.6.13 23:00,99,329
1994,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,174,330
1995,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,165,330
1996,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,18,330
1997,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,154,330
1998,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,105,330
1999,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,178,330
2000,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,147,330
2001,L,PAID,1,2025.6.13 22:00,,50,331
2002,P,UNPAID,0,2025.6.13 22:00,,191,331
2003,L,PAID,1,2025.6.13 22:00,,146,332
2004,P,UNPAID,0,2025.6.13 22:00,,18,332
2005,P,UNPAID,0,2025.6.13 22:00,,179,332
2006,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,111,332
2007,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,123,332
2008,P,UNPAID,0,2025.6.13 22:00,,114,332
2009,P,UNPAID,0,2025.6.13 22:00,,4,332
2010,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,82,332
2011,P,UNPAID,0,2025.6.13 22:00,2025.6.13 22:30,119,332
2012,L,PAID,1,2025.6.13 22:00,2025.6.13 23:00,179,333
2013,P,PAID,1,2025.6.13 22:00,2025.6.13 23:00,133,333
